county_fips,county,state,annual_zhvi_2015,annual_zhvi_2024,median_household_income_2015,median_household_income_2024,payment_burden_2015_pct,payment_burden_2024_pct,zhvi_growth_pct,income_growth_pct,payment_growth_pct,burden_change_pp
48329,Midland County,TX,233445.46,314160.1,79829.0,97719.0,13.16,19.96,34.58,22.41,85.62,6.8
48331,Milam County,TX,155348.16,274459.2,46433.0,72798.0,15.06,23.41,76.67,56.78,143.69,8.35
48333,Mills County,TX,225094.21,350072.97,40958.0,61642.0,24.74,35.26,55.52,50.5,114.52,10.52
48337,Montague County,TX,150287.18,270035.56,49653.0,64975.0,13.62,25.8,79.68,30.86,147.84,12.18
48339,Montgomery County,TX,230080.48,352909.7,72428.0,96049.0,14.3,22.81,53.39,32.61,111.57,8.51
48341,Moore County,TX,116820.88,167936.32,49345.0,66411.0,10.66,15.7,43.76,34.59,98.28,5.04
48343,Morris County,TX,102541.03,174325.45,37236.0,54697.0,12.39,19.79,70.01,46.89,134.49,7.39
48347,Nacogdoches County,TX,138703.67,212961.87,39556.0,55767.0,15.78,23.71,53.54,40.98,111.78,7.93
48349,Navarro County,TX,106847.37,228139.27,41047.0,66263.0,11.72,21.37,113.52,61.43,194.51,9.66
48351,Newton County,TX,102617.16,159212.02,40345.0,55560.0,11.45,17.79,55.15,37.71,114.0,6.34
48353,Nolan County,TX,121780.94,128064.96,40052.0,57566.0,13.69,13.81,5.16,43.73,45.05,0.13
48355,Nueces County,TX,160006.96,234859.16,50188.0,66726.0,14.35,21.85,46.78,32.95,102.46,7.5
48361,Orange County,TX,137594.27,180972.39,51156.0,72841.0,12.11,15.42,31.53,42.39,81.42,3.32
48363,Palo Pinto County,TX,150967.36,288477.17,42932.0,63004.0,15.83,28.43,91.09,46.75,163.57,12.6
48365,Panola County,TX,142248.54,195845.38,50057.0,68559.0,12.79,17.73,37.68,36.96,89.9,4.94
48367,Parker County,TX,230074.99,448140.31,67545.0,101485.0,15.33,27.41,94.78,50.25,168.66,12.08
48369,Parmer County,TX,108911.8,154450.03,46827.0,68598.0,10.47,13.98,41.81,46.49,95.6,3.51
48373,Polk County,TX,121689.21,184972.98,42746.0,65522.0,12.81,17.53,52.0,53.28,109.66,4.71
48375,Potter County,TX,83018.69,146764.41,40353.0,53656.0,9.26,16.98,76.78,32.97,143.84,7.72
48379,Rains County,TX,151130.71,290348.78,46698.0,66146.0,14.57,27.25,92.12,41.65,164.99,12.68
48381,Randall County,TX,160913.84,255295.5,62080.0,83677.0,11.67,18.94,58.65,34.79,118.83,7.27
48387,Red River County,TX,121023.35,173793.09,36347.0,52978.0,14.99,20.37,43.6,45.76,98.07,5.38
48391,Refugio County,TX,118314.33,154226.11,45562.0,68639.0,11.69,13.95,30.35,50.65,79.8,2.26
48395,Robertson County,TX,189448.16,269154.95,53635.0,61886.0,15.9,27.0,42.07,15.38,95.96,11.1
48397,Rockwall County,TX,236702.49,439163.47,92150.0,120317.0,11.56,22.66,85.53,30.57,155.91,11.1
48399,Runnels County,TX,104298.98,141413.82,39404.0,57607.0,11.91,15.24,35.59,46.2,87.02,3.33
48401,Rusk County,TX,137372.82,205883.75,49347.0,67655.0,12.53,18.89,49.87,37.1,106.72,6.36
48405,San Augustine County,TX,138584.01,182051.48,33156.0,50976.0,18.81,22.17,31.37,53.75,81.19,3.36
48407,San Jacinto County,TX,145838.4,228101.68,42371.0,62182.0,15.49,22.77,56.41,46.76,115.74,7.28
48409,San Patricio County,TX,153203.25,214375.56,52952.0,69930.0,13.02,19.03,39.93,32.06,93.01,6.01
48415,Scurry County,TX,125822.36,141219.12,57385.0,68306.0,9.87,12.84,12.24,19.03,54.81,2.97
48419,Shelby County,TX,180869.81,231626.04,41519.0,58737.0,19.61,24.48,28.06,41.47,76.64,4.87
48423,Smith County,TX,149086.58,272537.57,49364.0,75620.0,13.59,22.37,82.8,53.19,152.15,8.78
48425,Somervell County,TX,219960.89,412454.22,58040.0,82779.0,17.06,30.93,87.51,42.62,158.64,13.88
48427,Starr County,TX,132224.42,144421.19,28292.0,37375.0,21.04,23.99,9.22,32.1,50.66,2.95
48429,Stephens County,TX,140754.9,172698.93,45410.0,57983.0,13.95,18.49,22.69,27.69,69.24,4.54
48437,Swisher County,TX,65978.99,107183.73,40584.0,60199.0,7.32,11.05,62.45,48.33,124.07,3.74
48439,Tarrant County,TX,161061.77,339320.85,60735.0,85208.0,11.94,24.72,110.68,40.29,190.59,12.79
48441,Taylor County,TX,127375.28,208946.65,47388.0,64490.0,12.1,20.11,64.04,36.09,126.26,8.02
48445,Terry County,TX,139325.69,131775.26,43357.0,52129.0,14.46,15.69,-5.42,20.23,30.46,1.23
48449,Titus County,TX,123348.19,239648.46,41538.0,61204.0,13.37,24.31,94.29,47.34,167.98,10.94
48451,Tom Green County,TX,139736.13,236258.87,47756.0,69148.0,13.17,21.21,69.08,44.79,133.21,8.04
48453,Travis County,TX,306002.09,533820.48,65244.0,97487.0,21.11,33.99,74.45,49.42,140.62,12.88
48455,Trinity County,TX,108806.44,183583.39,37213.0,53638.0,13.16,21.25,68.72,44.14,132.73,8.09
48457,Tyler County,TX,115365.85,174138.03,40820.0,60052.0,12.72,18.0,50.94,47.11,108.2,5.28
48459,Upshur County,TX,141996.97,236910.96,45494.0,69431.0,14.05,21.18,66.84,52.62,130.13,7.14
48463,Uvalde County,TX,155973.44,201191.42,37700.0,53955.0,18.62,23.15,28.99,43.12,77.92,4.53
48465,Val Verde County,TX,129242.85,214927.6,42465.0,61751.0,13.7,21.61,66.3,45.42,129.38,7.91
48467,Van Zandt County,TX,151770.56,286986.97,47252.0,67538.0,14.46,26.38,89.09,42.93,160.82,11.92
48471,Walker County,TX,165406.54,275820.12,41429.0,58095.0,17.97,29.47,66.75,40.23,130.01,11.5
48473,Waller County,TX,224038.94,374137.87,50746.0,83520.0,19.87,27.81,67.0,64.58,130.34,7.94
48475,Ward County,TX,175102.55,194467.68,57570.0,72414.0,13.69,16.67,11.06,25.78,53.19,2.98
48477,Washington County,TX,216997.04,373372.39,51879.0,73738.0,18.83,31.43,72.06,42.13,137.33,12.61
48479,Webb County,TX,145972.75,210467.82,39237.0,58736.0,16.74,22.25,44.18,49.7,98.87,5.5
48481,Wharton County,TX,159187.29,248179.93,45198.0,61887.0,15.85,24.9,55.9,36.92,115.04,9.04
48485,Wichita County,TX,91948.68,167723.44,45430.0,65480.0,9.11,15.9,82.41,44.13,151.6,6.79
48487,Wilbarger County,TX,87802.44,115304.72,43073.0,56755.0,9.17,12.61,31.32,31.76,81.14,3.44
48489,Willacy County,TX,155137.16,198542.05,30287.0,46616.0,23.05,26.44,27.98,53.91,76.52,3.39
48493,Wilson County,TX,242381.56,400847.25,68805.0,97327.0,15.86,25.57,65.38,41.45,128.11,9.71
48495,Winkler County,TX,65339.57,125042.64,55331.0,73437.0,5.32,10.57,91.37,32.72,163.97,5.26
48497,Wise County,TX,194124.13,386260.74,58367.0,96255.0,14.97,24.91,98.98,64.91,174.45,9.94
48499,Wood County,TX,143780.79,275966.43,45753.0,63102.0,14.14,27.15,91.94,37.92,164.74,13.01
48503,Young County,TX,107036.14,184039.52,49079.0,66213.0,9.82,17.26,71.94,34.91,137.16,7.44
48505,Zapata County,TX,131947.89,142070.36,35754.0,43517.0,16.61,20.27,7.67,21.71,48.51,3.66
48507,Zavala County,TX,70274.29,84888.76,27711.0,41554.0,11.41,12.68,20.8,49.95,66.62,1.27
49003,Box Elder County,UT,183397.61,436054.32,58380.0,96063.0,14.14,28.18,137.76,64.55,227.95,14.04
49005,Cache County,UT,197570.18,456195.01,51951.0,81598.0,17.12,34.71,130.9,57.07,218.49,17.59
49011,Davis County,UT,244746.48,538033.47,72268.0,106675.0,15.24,31.31,119.83,47.61,203.22,16.07
49013,Duchesne County,UT,189562.22,344652.37,63149.0,78877.0,13.51,27.13,81.81,24.91,150.78,13.62
49019,Grand County,UT,267708.74,603391.52,44858.0,73626.0,26.86,50.88,125.39,64.13,210.89,24.02
49021,Iron County,UT,170283.61,394145.82,45118.0,73868.0,16.99,33.13,131.46,63.72,219.26,16.14
49023,Juab County,UT,186498.3,430756.51,55201.0,96740.0,15.21,27.64,130.97,75.25,218.58,12.44
49025,Kane County,UT,185320.24,412907.03,47530.0,73412.0,17.55,34.92,122.81,54.45,207.32,17.37
49027,Millard County,UT,150831.76,315301.97,52206.0,78297.0,13.0,25.0,109.04,49.98,188.34,12.0
49029,Morgan County,UT,324046.54,720707.58,81358.0,126482.0,17.93,35.37,122.41,55.46,206.77,17.45
49033,Rich County,UT,214984.41,555650.59,58645.0,72337.0,16.5,47.69,158.46,23.35,256.5,31.19
49035,Salt Lake County,UT,264111.58,557939.96,65549.0,99008.0,18.14,34.98,111.25,51.04,191.38,16.85
49037,San Juan County,UT,174093.77,352890.79,39305.0,63019.0,19.94,34.76,102.7,60.33,179.59,14.83
49039,Sanpete County,UT,139848.6,361427.37,46929.0,71940.0,13.41,31.19,158.44,53.3,256.47,17.78
49041,Sevier County,UT,139425.53,318307.68,48711.0,74469.0,12.88,26.54,128.3,52.88,214.9,13.65
49043,Summit County,UT,561832.69,1250709.67,93235.0,132012.0,27.12,58.82,122.61,41.59,207.05,31.7
49045,Tooele County,UT,210160.67,480472.54,67938.0,111901.0,13.92,26.66,128.62,64.71,215.34,12.73
49047,Uintah County,UT,222287.25,330455.34,67561.0,79128.0,14.81,25.93,48.66,17.12,105.05,11.12
49049,Utah County,UT,252228.2,529437.41,65425.0,100611.0,17.35,32.67,109.9,53.78,189.52,15.32
49051,Wasatch County,UT,387858.93,929546.44,75112.0,129019.0,23.24,44.73,139.66,71.77,230.57,21.49
49053,Washington County,UT,241537.17,532741.57,54398.0,86715.0,19.98,38.14,120.56,59.41,204.23,18.16
49057,Weber County,UT,183324.57,451000.56,58786.0,88111.0,14.04,31.78,146.01,49.88,239.33,17.74
50001,Addison County,VT,278933.19,446384.94,58408.0,88588.0,21.49,31.28,60.03,51.67,120.74,9.79
50003,Bennington County,VT,238456.96,394521.95,50506.0,71854.0,21.25,34.09,65.45,42.27,128.21,12.84
50005,Caledonia County,VT,177941.38,310064.09,46403.0,68356.0,17.26,28.16,74.25,47.31,140.35,10.9
50007,Chittenden County,VT,309158.59,518781.16,67112.0,91413.0,20.73,35.23,67.8,36.21,131.46,14.5
50009,Essex County,VT,137851.43,237075.37,41764.0,56992.0,14.86,25.82,71.98,36.46,137.21,10.97
50011,Franklin County,VT,215082.08,375576.86,59280.0,83266.0,16.33,28.0,74.62,40.46,140.86,11.67
50013,Grand Isle County,VT,278897.82,465008.67,68342.0,98799.0,18.37,29.22,66.73,44.57,129.98,10.85
50015,Lamoille County,VT,294491.25,518529.3,54076.0,87863.0,24.51,36.64,76.08,62.48,142.87,12.13
50017,Orange County,VT,221011.06,351448.5,54552.0,80532.0,18.23,27.09,59.02,47.62,119.34,8.86
50019,Orleans County,VT,176534.5,293220.02,42884.0,66367.0,18.53,27.43,66.1,54.76,129.1,8.9
50021,Rutland County,VT,185727.33,313701.27,51164.0,69554.0,16.34,28.0,68.9,35.94,132.97,11.66
50023,Washington County,VT,236167.8,399283.85,56333.0,86050.0,18.87,28.81,69.07,52.75,133.2,9.94
50025,Windham County,VT,229915.67,394052.63,49298.0,69080.0,20.99,35.41,71.39,40.13,136.4,14.42
50027,Windsor County,VT,244561.24,421646.57,53984.0,76970.0,20.39,34.01,72.41,42.58,137.81,13.62
51001,Accomack County,VA,155872.07,243975.62,38690.0,60675.0,18.13,24.96,56.52,56.82,115.9,6.83
51003,Albemarle County,VA,327032.08,534474.73,71293.0,103657.0,20.65,32.01,63.43,45.4,125.42,11.36
51007,Amelia County,VA,150657.53,292770.13,53078.0,80689.0,12.78,22.53,94.33,52.02,168.04,9.75
51009,Amherst County,VA,151238.22,261066.61,48646.0,66607.0,13.99,24.33,72.62,36.92,138.1,10.34
51011,Appomattox County,VA,149021.97,267126.82,49461.0,68426.0,13.56,24.24,79.25,38.34,147.25,10.68
51013,Arlington County,VA,581245.67,800898.23,104354.0,133394.0,25.07,37.27,37.79,27.83,90.06,12.2
51015,Augusta County,VA,216847.54,336369.96,56867.0,80543.0,17.16,25.93,55.12,41.63,113.96,8.76
51019,Bedford County,VA,193749.94,332292.73,54153.0,77289.0,16.1,26.69,71.51,42.72,136.56,10.59
51021,Bland County,VA,112409.58,167620.83,44727.0,61952.0,11.31,16.8,49.12,38.51,105.68,5.49
51023,Botetourt County,VA,193069.75,298171.72,62591.0,92407.0,13.88,20.03,54.44,47.64,113.02,6.15
51025,Brunswick County,VA,162818.37,156947.81,39748.0,53438.0,18.44,18.23,-3.61,34.44,32.96,-0.2
51027,Buchanan County,VA,72415.33,93119.42,32433.0,47088.0,10.05,12.28,28.59,45.19,77.37,2.23
51029,Buckingham County,VA,136254.92,247363.28,43774.0,58848.0,14.01,26.1,81.54,34.44,150.41,12.09
51031,Campbell County,VA,150470.67,262945.41,46938.0,65111.0,14.43,25.07,74.75,38.72,141.03,10.64
51033,Caroline County,VA,184368.99,345589.2,54696.0,77152.0,15.17,27.81,87.44,41.06,158.55,12.64
51035,Carroll County,VA,124172.26,194259.85,42790.0,56924.0,13.06,21.19,56.44,33.03,115.79,8.12
51036,Charles City County,VA,163908.12,274661.93,51645.0,76595.0,14.28,22.26,67.57,48.31,131.13,7.98
51037,Charlotte County,VA,109704.35,181018.5,37819.0,58879.0,13.06,19.09,65.01,55.69,127.6,6.03
51041,Chesterfield County,VA,219740.94,400943.55,75107.0,101573.0,13.17,24.51,82.46,35.24,151.67,11.34
51043,Clarke County,VA,349256.81,542479.26,71789.0,104104.0,21.9,32.35,55.32,45.01,114.24,10.45
51045,Craig County,VA,141676.42,214383.39,47832.0,72014.0,13.33,18.48,51.32,50.56,108.72,5.15
51047,Culpeper County,VA,262234.74,465270.48,63728.0,93050.0,18.52,31.04,77.43,46.01,144.73,12.52
51049,Cumberland County,VA,134472.64,260804.32,40958.0,62104.0,14.78,26.07,93.95,51.63,167.51,11.29
51051,Dickenson County,VA,69790.72,101980.7,32620.0,50078.0,9.63,12.64,46.12,53.52,101.55,3.01
51053,Dinwiddie County,VA,126540.65,279799.01,52694.0,70913.0,10.81,24.5,121.11,34.58,204.99,13.69
51057,Essex County,VA,170519.06,291293.6,47427.0,64311.0,16.18,28.12,70.83,35.6,135.63,11.94
51059,Fairfax County,VA,507543.12,753526.53,112844.0,153889.0,20.24,30.4,48.47,36.37,104.78,10.15
51061,Fauquier County,VA,378225.93,609314.71,89610.0,118871.0,19.0,31.82,61.1,32.65,122.21,12.82
51063,Floyd County,VA,149155.33,253023.71,48448.0,64946.0,13.86,24.19,69.64,34.05,133.98,10.33
51065,Fluvanna County,VA,203965.05,367064.94,65899.0,94002.0,13.93,24.24,79.96,42.65,148.23,10.31
51067,Franklin County,VA,193861.68,343948.2,49117.0,71650.0,17.76,29.8,77.42,45.88,144.72,12.04
51069,Frederick County,VA,245428.99,417217.41,69991.0,95730.0,15.78,27.06,70.0,36.77,134.48,11.27
51071,Giles County,VA,112027.69,192914.19,46727.0,66417.0,10.79,18.03,72.2,42.14,137.52,7.24
51073,Gloucester County,VA,220056.33,351173.0,63742.0,84463.0,15.54,25.81,59.58,32.51,120.12,10.27
51075,Goochland County,VA,348328.92,549383.6,86257.0,121009.0,18.18,28.19,57.72,40.29,117.55,10.01
51077,Grayson County,VA,107915.5,192202.06,37684.0,52291.0,12.89,22.82,78.1,38.76,145.66,9.93
51079,Greene County,VA,214648.11,364530.45,60406.0,89231.0,15.99,25.36,69.83,47.72,134.25,9.37
51081,Greensville County,VA,88154.36,157407.23,40252.0,56795.0,9.86,17.21,78.56,41.1,146.29,7.35
51083,Halifax County,VA,85677.36,137116.79,40432.0,54620.0,9.54,15.58,60.04,35.09,120.74,6.05
51085,Hanover County,VA,262909.94,436610.71,81900.0,117424.0,14.45,23.08,66.07,43.37,129.06,8.63
51087,Henrico County,VA,215740.97,389098.61,65524.0,84671.0,14.82,28.53,80.35,29.22,148.77,13.71
51089,Henry County,VA,100132.35,155004.97,36695.0,54340.0,12.28,17.71,54.8,48.09,113.52,5.43
51093,Isle of Wight County,VA,254870.05,373153.43,67480.0,93107.0,17.0,24.88,46.41,37.98,101.95,7.88
51095,James City County,VA,308795.14,467160.51,77668.0,113101.0,17.89,25.64,51.28,45.62,108.67,7.75
51097,King and Queen County,VA,148033.46,265416.01,47513.0,61311.0,14.02,26.88,79.29,29.04,147.3,12.85
51099,King George County,VA,278947.19,458139.88,81128.0,110440.0,15.48,25.75,64.24,36.13,126.54,10.28
51101,King William County,VA,186103.23,337917.84,64651.0,90466.0,12.96,23.19,81.58,39.93,150.45,10.23
51103,Lancaster County,VA,239209.7,364258.5,47098.0,69909.0,22.86,32.35,52.28,48.43,110.04,9.49
51105,Lee County,VA,75504.86,96029.4,32135.0,43916.0,10.58,13.58,27.18,36.66,75.43,3.0
51107,Loudoun County,VA,478579.64,771223.74,125900.0,177457.0,17.11,26.98,61.15,40.95,122.28,9.87
51109,Louisa County,VA,215564.35,398559.64,57015.0,87062.0,17.02,28.42,84.89,52.7,155.02,11.4
51111,Lunenburg County,VA,90823.32,145428.44,38941.0,56412.0,10.5,16.0,60.12,44.87,120.86,5.51
51113,Madison County,VA,226659.39,406629.25,53655.0,83686.0,19.01,30.17,79.4,55.97,147.45,11.15
51115,Mathews County,VA,250062.03,343031.37,56119.0,78692.0,20.06,27.06,37.18,40.22,89.21,7.01
51117,Mecklenburg County,VA,110463.92,202286.88,33650.0,59944.0,14.78,20.95,83.12,78.14,152.59,6.17
51119,Middlesex County,VA,234566.42,367779.95,52407.0,74752.0,20.15,30.54,56.79,42.64,116.27,10.4
51121,Montgomery County,VA,190348.12,331121.59,51157.0,70511.0,16.75,29.15,73.96,37.83,139.94,12.41
51125,Nelson County,VA,196521.41,351169.43,49621.0,71448.0,17.83,30.51,78.69,43.99,146.47,12.69
51127,New Kent County,VA,254547.87,417715.27,79322.0,126545.0,14.44,20.49,64.1,59.53,126.35,6.05
51131,Northampton County,VA,163169.79,288964.13,37515.0,63587.0,19.58,28.21,77.09,69.5,144.27,8.64
51133,Northumberland County,VA,231675.28,364101.42,52075.0,73119.0,20.02,30.91,57.16,40.41,116.77,10.89
51135,Nottoway County,VA,105414.94,164080.66,39544.0,57326.0,12.0,17.77,55.65,44.97,114.69,5.77
51137,Orange County,VA,206031.45,370047.11,59482.0,87969.0,15.59,26.11,79.61,47.89,147.74,10.52
51139,Page County,VA,150633.91,294343.98,43313.0,63580.0,15.65,28.74,95.4,46.79,169.52,13.09
51141,Patrick County,VA,133915.99,192436.9,37360.0,54805.0,16.13,21.8,43.7,46.69,98.21,5.67
51143,Pittsylvania County,VA,109999.67,190339.07,42390.0,61655.0,11.68,19.17,73.04,45.45,138.67,7.49
51145,Powhatan County,VA,275919.78,462873.37,77761.0,109889.0,15.97,26.15,67.76,41.32,131.39,10.18
51147,Prince Edward County,VA,166422.89,236727.07,41088.0,58299.0,18.23,25.21,42.24,41.89,96.2,6.98
51149,Prince George County,VA,184613.79,338721.49,63320.0,80906.0,13.12,25.99,83.48,27.77,153.07,12.87
51153,Prince William County,VA,349937.95,566711.46,99206.0,128291.0,15.88,27.42,61.95,29.32,123.38,11.55
51155,Pulaski County,VA,148015.9,214688.19,48218.0,63762.0,13.82,20.9,45.04,32.24,100.06,7.09
51157,Rappahannock County,VA,358579.88,556146.17,62729.0,81343.0,25.73,42.45,55.1,29.67,113.93,16.72
51159,Richmond County,VA,145284.24,232262.47,43888.0,63040.0,14.9,22.87,59.87,43.64,120.51,7.97
51161,Roanoke County,VA,180475.49,318848.01,63372.0,85809.0,12.82,23.07,76.67,35.41,143.69,10.25
51163,Rockbridge County,VA,204897.36,319332.35,47561.0,75191.0,19.39,26.37,55.85,58.09,114.97,6.98
51165,Rockingham County,VA,206692.9,346579.2,52953.0,81772.0,17.57,26.31,67.68,54.42,131.28,8.74
51167,Russell County,VA,96991.94,142194.14,38386.0,52467.0,11.37,16.83,46.6,36.68,102.21,5.45
51169,Scott County,VA,82199.28,160713.04,37567.0,49890.0,9.85,20.0,95.52,32.8,169.68,10.15
51171,Shenandoah County,VA,189008.93,335041.33,54281.0,72392.0,15.67,28.73,77.26,33.37,144.5,13.06
51173,Smyth County,VA,92399.88,153108.51,38933.0,56075.0,10.68,16.95,65.7,44.03,128.56,6.27
51175,Southampton County,VA,156511.25,266402.96,48119.0,70013.0,14.64,23.62,70.21,45.5,134.78,8.98
51177,Spotsylvania County,VA,275292.73,446053.95,76181.0,107892.0,16.26,25.67,62.03,41.63,123.49,9.4
51179,Stafford County,VA,316693.67,523174.01,95666.0,134781.0,14.9,24.1,65.2,40.89,127.86,9.2
51181,Surry County,VA,171938.41,279140.87,51331.0,80189.0,15.08,21.61,62.35,56.22,123.93,6.53
51183,Sussex County,VA,110529.2,181384.37,39900.0,53197.0,12.47,21.17,64.11,33.33,126.35,8.7
51185,Tazewell County,VA,98200.22,141819.54,40476.0,52238.0,10.92,16.85,44.42,29.06,99.2,5.93
51187,Warren County,VA,207491.53,374138.04,58047.0,85203.0,16.09,27.26,80.31,46.78,148.71,11.17
51191,Washington County,VA,137506.18,249904.56,45864.0,63570.0,13.49,24.41,81.74,38.61,150.68,10.91
51193,Westmoreland County,VA,205798.76,306029.0,47581.0,70072.0,19.47,27.11,48.7,47.27,105.11,7.65
51195,Wise County,VA,87951.16,128454.65,36076.0,53925.0,10.97,14.79,46.05,49.48,101.45,3.82
51197,Wythe County,VA,116287.0,202240.9,42883.0,62294.0,12.21,20.16,73.92,45.27,139.88,7.95
51199,York County,VA,302854.44,446687.93,83007.0,109281.0,16.42,25.38,47.49,31.65,103.44,8.95
51510,Alexandria City,VA,475270.1,659957.74,89177.0,123840.0,23.99,33.08,38.86,38.87,91.53,9.1
51520,Bristol City,VA,91968.08,182435.33,38745.0,51498.0,10.68,21.99,98.37,32.92,173.61,11.31
51540,Charlottesville City,VA,287577.27,483067.59,54876.0,76296.0,23.59,39.31,67.98,39.03,131.7,15.72
51550,Chesapeake City,VA,254425.25,401570.78,67296.0,90226.0,17.02,27.63,57.83,34.07,117.7,10.61
51570,Colonial Heights City,VA,142288.56,281145.03,45283.0,68642.0,14.14,25.43,97.59,51.58,172.54,11.28
51590,Danville City,VA,67527.12,134802.34,32369.0,47220.0,9.39,17.72,99.63,45.88,175.35,8.33
51595,Emporia City,VA,68589.03,154247.97,33904.0,48306.0,9.11,19.82,124.89,42.48,210.19,10.72
51600,Fairfax City,VA,500049.37,745060.53,99671.0,126239.0,22.58,36.64,49.0,26.66,105.52,14.06
51610,Falls Church City,VA,741613.36,1062200.97,122092.0,161600.0,27.34,40.81,43.23,32.36,97.56,13.47
51620,Franklin City,VA,125327.54,219863.64,36004.0,51516.0,15.67,26.5,75.43,43.08,141.98,10.83
51630,Fredericksburg City,VA,294505.08,459530.27,50710.0,81253.0,26.14,35.11,56.03,60.23,115.22,8.97
51650,Hampton City,VA,161061.66,279184.65,50191.0,68468.0,14.44,25.31,73.34,36.41,139.09,10.87
51660,Harrisonburg City,VA,200044.79,307682.08,39967.0,63973.0,22.53,29.86,53.81,60.06,112.15,7.33
51670,Hopewell City,VA,90886.43,214294.06,37193.0,52359.0,11.0,25.41,135.78,40.78,225.22,14.41
51678,Lexington City,VA,213473.28,325468.94,44392.0,62033.0,21.64,32.57,52.46,39.74,110.3,10.93
51680,Lynchburg City,VA,131442.06,244191.96,39939.0,57883.0,14.81,26.19,85.78,44.93,156.25,11.38
51683,Manassas City,VA,287184.06,480603.95,72562.0,88786.0,17.81,33.61,67.35,22.36,130.83,15.79
51685,Manassas Park City,VA,260060.06,444387.19,75429.0,99695.0,15.52,27.67,70.88,32.17,135.7,12.15
51690,Martinsville City,VA,60180.48,103476.28,32541.0,48663.0,8.32,13.2,71.94,49.54,137.16,4.88
51700,Newport News City,VA,167703.67,283798.95,48127.0,67970.0,15.68,25.92,69.23,41.23,133.42,10.24
51710,Norfolk City,VA,192241.96,309860.86,45094.0,64281.0,19.19,29.93,61.18,42.55,122.32,10.74
51720,Norton City,VA,76806.78,128085.28,31287.0,47508.0,11.05,16.74,66.76,51.85,130.02,5.69
51730,Petersburg City,VA,49208.66,201030.84,31645.0,47130.0,7.0,26.48,308.53,48.93,463.49,19.48
51735,Poquoson City,VA,299261.61,445940.39,86135.0,115073.0,15.64,24.06,49.01,33.6,105.54,8.42
